State,RegionName,2000q1,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,Price_Ratio
Pennsylvania,Edinboro,93900.0,98166.66666666667,94366.66666666667,93066.66666666667,93566.66666666667,94266.66666666667,97200.0,95733.33333333333,94300.0,95433.33333333333,96100.0,96933.33333333333,96866.66666666667,96100.0,99200.0,104266.66666666667,107400.0,109433.33333333333,110633.33333333333,112233.33333333333,112733.33333333333,113666.66666666667,116766.66666666667,119000.0,120100.0,119933.33333333333,118266.66666666667,118000.0,119800.0,123000.0,122733.33333333333,121800.0,119200.0,118033.33333333333,120366.66666666667,120633.33333333333,118866.66666666667,119033.33333333333,116933.33333333333,116500.0,122200.0,122566.66666666667,122966.66666666667,123266.66666666667,123066.66666666667,122400.0,123133.33333333333,124766.66666666667,126566.66666666667,128100.0,129266.66666666667,129800.0,130533.33333333333,130533.33333333333,132666.66666666666,134633.33333333334,135166.66666666666,135700.0,134900.0,132566.66666666666,130733.33333333333,132633.33333333334,133866.66666666666,135500.0,135900.0,136666.66666666666,137950.0,0.9915989918790254
Pennsylvania,Collegeville,179966.66666666666,180100.0,185000.0,191966.66666666666,199433.33333333334,205466.66666666666,207833.33333333334,210733.33333333334,216400.0,222100.0,233400.0,242533.33333333334,251633.33333333334,257366.66666666666,262333.3333333333,268366.6666666667,273033.3333333333,281533.3333333333,286066.6666666667,292933.3333333333,297600.0,305866.6666666667,316200.0,323400.0,329600.0,336766.6666666667,341700.0,340300.0,338300.0,338366.6666666667,335966.6666666667,333800.0,324566.6666666667,319166.6666666667,318933.3333333333,319166.6666666667,313033.3333333333,305000.0,300966.6666666667,303366.6666666667,318700.0,322366.6666666667,312533.3333333333,303033.3333333333,302666.6666666667,302533.3333333333,302600.0,300566.6666666667,301200.0,294466.6666666667,290633.3333333333,283500.0,277566.6666666667,280666.6666666667,290200.0,304200.0,311000.0,317866.6666666667,321233.3333333333,320966.6666666667,317466.6666666667,319533.3333333333,323933.3333333333,325566.6666666667,327100.0,329933.3333333333,327100.0,1.0464480874316942
Massachusetts,Paxton,173333.33333333334,177633.33333333334,182133.33333333334,188933.33333333334,196266.66666666666,203400.0,214100.0,227033.33333333334,235000.0,241366.66666666666,246800.0,253066.66666666666,263600.0,270933.3333333333,276666.6666666667,277000.0,279700.0,286800.0,292333.3333333333,297866.6666666667,302633.3333333333,306666.6666666667,312100.0,316566.6666666667,319400.0,319500.0,313133.3333333333,310633.3333333333,310300.0,311466.6666666667,309666.6666666667,303466.6666666667,290900.0,278600.0,273966.6666666667,267600.0,259966.66666666666,251833.33333333334,249133.33333333334,249400.0,252233.33333333334,255433.33333333334,252433.33333333334,249700.0,245566.66666666666,245933.33333333334,244733.33333333334,241866.66666666666,244600.0,241166.66666666666,236933.33333333334,232333.33333333334,234300.0,240633.33333333334,251433.33333333334,256433.33333333334,253966.66666666666,253100.0,251700.0,257233.33333333334,259266.66666666666,260600.0,260333.33333333334,263533.3333333333,270333.3333333333,273466.6666666667,277450.0,1.1062872270019855
Pennsylvania,Kutztown,106966.66666666667,107966.66666666667,111766.66666666667,113800.0,115966.66666666667,118300.0,117633.33333333333,118566.66666666667,119766.66666666667,121466.66666666667,124566.66666666667,128066.66666666667,130400.0,132666.66666666666,136966.66666666666,142166.66666666666,145366.66666666666,149633.33333333334,152033.33333333334,150300.0,153133.33333333334,156733.33333333334,162166.66666666666,170466.66666666666,174333.33333333334,175800.0,179000.0,181566.66666666666,183766.66666666666,189233.33333333334,188666.66666666666,189233.33333333334,190000.0,187900.0,183400.0,175566.66666666666,175166.66666666666,172066.66666666666,171633.33333333334,175666.66666666666,175866.66666666666,175700.0,175466.66666666666,171966.66666666666,169833.33333333334,167600.0,165900.0,158933.33333333334,151433.33333333334,150766.66666666666,153200.0,158233.33333333334,160333.33333333334,159866.66666666666,157966.66666666666,161066.66666666666,163133.33333333334,163200.0,162766.66666666666,161966.66666666666,162766.66666666666,163866.66666666666,164033.33333333334,164600.0,163600.0,166266.66666666666,168000.0,1.0920185974428516
Indiana,Upland,86700.0,85900.0,86400.0,88466.66666666667,90800.0,92533.33333333333,94033.33333333333,95933.33333333333,98100.0,97700.0,96266.66666666667,95600.0,96866.66666666667,98433.33333333333,98533.33333333333,99166.66666666667,99800.0,102866.66666666667,104400.0,106500.0,106633.33333333333,107300.0,108500.0,108100.0,106800.0,104666.66666666667,104233.33333333333,101900.0,96600.0,95166.66666666667,96966.66666666667,100266.66666666667,102033.33333333333,99266.66666666667,97233.33333333333,98700.0,100566.66666666667,101266.66666666667,100166.66666666667,94833.33333333333,96100.0,98233.33333333333,101800.0,102400.0,103266.66666666667,103900.0,97866.66666666667,94666.66666666667,92100.0,91133.33333333333,92933.33333333333,96300.0,94900.0,95666.66666666667,95866.66666666667,96600.0,96466.66666666667,98266.66666666667,97866.66666666667,96166.66666666667,96066.66666666667,94066.66666666667,96933.33333333333,100200.0,104566.66666666667,105266.66666666667,105050.0,0.9802501645819618
Vermont,Castleton,,,,,,,,,,,,,,,169000.0,175733.33333333334,174266.66666666666,186033.33333333334,199433.33333333334,215666.66666666666,233400.0,239333.33333333334,242466.66666666666,247433.33333333334,253300.0,251500.0,240400.0,225600.0,203600.0,185766.66666666666,157100.0,152433.33333333334,156566.66666666666,163900.0,170200.0,163100.0,166033.33333333334,166933.33333333334,170833.33333333334,178300.0,178266.66666666666,173900.0,169000.0,160300.0,157666.66666666666,157266.66666666666,158266.66666666666,162000.0,159100.0,152000.0,146933.33333333334,148500.0,150633.33333333334,153866.66666666666,159333.33333333334,160000.0,155766.66666666666,155233.33333333334,156166.66666666666,154500.0,153500.0,152966.66666666666,154066.66666666666,154600.0,158066.66666666666,164700.0,169750.0,0.9818290734824281
Pennsylvania,Annville,87066.66666666667,87033.33333333333,86200.0,87866.66666666667,92333.33333333333,93966.66666666667,93066.66666666667,91766.66666666667,91333.33333333333,93666.66666666667,96466.66666666667,99066.66666666667,100600.0,102233.33333333333,106833.33333333333,110233.33333333333,113333.33333333333,115733.33333333333,117833.33333333333,122033.33333333333,126033.33333333333,129800.0,131233.33333333334,130066.66666666667,132066.66666666666,132733.33333333334,136766.66666666666,143300.0,144700.0,146033.33333333334,145633.33333333334,143066.66666666666,142400.0,141800.0,141600.0,141666.66666666666,138233.33333333334,140366.66666666666,139266.66666666666,140066.66666666666,146666.66666666666,147300.0,146566.66666666666,143633.33333333334,140400.0,137233.33333333334,135033.33333333334,134266.66666666666,133533.33333333334,133566.66666666666,135366.66666666666,136033.33333333334,134933.33333333334,136266.66666666666,137500.0,138966.66666666666,137366.66666666666,134666.66666666666,133966.66666666666,133433.33333333334,133966.66666666666,135233.33333333334,135133.33333333334,135666.66666666666,137533.33333333334,138166.66666666666,140450.0,1.0102113512229876
Kentucky,Wilmore,101266.66666666667,100266.66666666667,102000.0,103333.33333333333,104666.66666666667,107866.66666666667,111666.66666666667,114166.66666666667,112833.33333333333,112500.0,109733.33333333333,111266.66666666667,114000.0,115300.0,115133.33333333333,113766.66666666667,113400.0,115700.0,118500.0,119333.33333333333,119266.66666666667,117833.33333333333,117900.0,117533.33333333333,118833.33333333333,118800.0,120500.0,121633.33333333333,122800.0,122600.0,121433.33333333333,121100.0,120933.33333333333,122766.66666666667,122833.33333333333,121666.66666666667,119133.33333333333,117266.66666666667,115400.0,114500.0,116400.0,116600.0,117066.66666666667,118100.0,116766.66666666667,117400.0,116666.66666666667,117366.66666666667,115800.0,116333.33333333333,118166.66666666667,118100.0,121533.33333333333,123033.33333333333,124933.33333333333,125833.33333333333,126233.33333333333,126433.33333333333,128466.66666666667,129366.66666666667,130200.0,130933.33333333333,132866.66666666666,136133.33333333334,138233.33333333334,138433.33333333334,137750.0,1.0469016486640137
New York,Clinton,164200.0,169100.0,176100.0,183033.33333333334,188233.33333333334,192066.66666666666,194633.33333333334,200800.0,206800.0,213866.66666666666,224400.0,234766.66666666666,245966.66666666666,254933.33333333334,264600.0,269800.0,276366.6666666667,286966.6666666667,297733.3333333333,304966.6666666667,317600.0,328633.3333333333,334300.0,342700.0,343200.0,347000.0,351000.0,351700.0,351666.6666666667,348566.6666666667,347266.6666666667,344733.3333333333,338400.0,333866.6666666667,329000.0,322600.0,314766.6666666667,308766.6666666667,301466.6666666667,296366.6666666667,298800.0,295666.6666666667,285133.3333333333,278633.3333333333,280233.3333333333,276166.6666666667,276566.6666666667,275866.6666666667,267966.6666666667,266533.3333333333,263033.3333333333,261233.33333333334,258866.66666666666,258200.0,259766.66666666666,259533.33333333334,260933.33333333334,258600.0,262733.3333333333,268800.0,266666.6666666667,265466.6666666667,261000.0,259733.33333333334,260266.66666666666,264700.0,274900.0,1.0812911583720177
New York,Clinton,94700.0,99633.33333333333,104433.33333333333,107966.66666666667,110633.33333333333,111400.0,110533.33333333333,109133.33333333333,110166.66666666667,112966.66666666667,119166.66666666667,123433.33333333333,127700.0,129466.66666666667,132766.66666666666,134366.66666666666,136866.66666666666,139333.33333333334,141500.0,145466.66666666666,146566.66666666666,148533.33333333334,149166.66666666666,154633.33333333334,159200.0,165233.33333333334,170633.33333333334,169600.0,167200.0,167233.33333333334,170466.66666666666,170600.0,172266.66666666666,168333.33333333334,163966.66666666666,163933.33333333334,161400.0,163566.66666666666,163000.0,163633.33333333334,168800.0,167566.66666666666,166566.66666666666,168100.0,164233.33333333334,165366.66666666666,165066.66666666666,159633.33333333334,161533.33333333334,160700.0,161000.0,164166.66666666666,165933.33333333334,165033.33333333334,165000.0,166733.33333333334,162400.0,163133.33333333334,167400.0,167566.66666666666,166900.0,164666.66666666666,165566.66666666666,162200.0,163900.0,167333.33333333334,164250.0,1.029142041980844
Tennessee,Henderson,64933.333333333336,64000.0,62066.666666666664,62900.0,64533.333333333336,65433.333333333336,67366.66666666667,67933.33333333333,67233.33333333333,67166.66666666667,68766.66666666667,71433.33333333333,73066.66666666667,73233.33333333333,72733.33333333333,71333.33333333333,71266.66666666667,72266.66666666667,71166.66666666667,71133.33333333333,71166.66666666667,72366.66666666667,74466.66666666667,75266.66666666667,74900.0,72700.0,73200.0,73966.66666666667,74900.0,76233.33333333333,76166.66666666667,74500.0,73266.66666666667,73533.33333333333,75266.66666666667,77766.66666666667,79233.33333333333,79000.0,77633.33333333333,76500.0,78133.33333333333,80233.33333333333,81633.33333333333,83800.0,82366.66666666667,81966.66666666667,80233.33333333333,81266.66666666667,80833.33333333333,80333.33333333333,83133.33333333333,81966.66666666667,88733.33333333333,89166.66666666667,85266.66666666667,83733.33333333333,83766.66666666667,84400.0,84066.66666666667,81733.33333333333,78200.0,78800.0,82733.33333333333,87166.66666666667,86866.66666666667,87966.66666666667,89150.0,0.930801687763713
Michigan,Olivet,85833.33333333333,90600.0,91900.0,94566.66666666667,96000.0,96533.33333333333,96466.66666666667,98666.66666666667,103633.33333333333,107600.0,115466.66666666667,117700.0,113966.66666666667,111066.66666666667,111533.33333333333,114200.0,115533.33333333333,118533.33333333333,121833.33333333333,124900.0,129133.33333333333,130666.66666666667,131000.0,129233.33333333333,128833.33333333333,129533.33333333333,128400.0,127466.66666666667,126333.33333333333,123466.66666666667,119700.0,119033.33333333333,117100.0,113466.66666666667,107566.66666666667,102600.0,105866.66666666667,106500.0,105966.66666666667,103600.0,96866.66666666667,97066.66666666667,100066.66666666667,102166.66666666667,102266.66666666667,100100.0,96900.0,95866.66666666667,93200.0,91766.66666666667,92466.66666666667,92866.66666666667,94400.0,95066.66666666667,96166.66666666667,96466.66666666667,98300.0,100700.0,103633.33333333333,105133.33333333333,106700.0,109733.33333333333,112900.0,114800.0,116733.33333333333,118666.66666666667,120250.0,1.065414710485133
Indiana,Hanover,78566.66666666667,80866.66666666667,82033.33333333333,81966.66666666667,84800.0,86233.33333333333,84033.33333333333,81833.33333333333,81466.66666666667,81833.33333333333,83566.66666666667,85000.0,87266.66666666667,88733.33333333333,86766.66666666667,85533.33333333333,86100.0,86266.66666666667,91800.0,101733.33333333333,105600.0,105133.33333333333,105366.66666666667,105900.0,97066.66666666667,91133.33333333333,90766.66666666667,86500.0,86033.33333333333,89366.66666666667,90566.66666666667,89800.0,91466.66666666667,91833.33333333333,88000.0,86700.0,87266.66666666667,86766.66666666667,86933.33333333333,85500.0,82433.33333333333,80866.66666666667,81133.33333333333,83366.66666666667,85666.66666666667,84566.66666666667,82300.0,80333.33333333333,77166.66666666667,77600.0,79700.0,79600.0,81433.33333333333,83900.0,82833.33333333333,81266.66666666667,81700.0,82866.66666666667,84333.33333333333,86200.0,88400.0,87266.66666666667,84800.0,86966.66666666667,88466.66666666667,89033.33333333333,90250.0,1.0583941605839415
Georgia,Waleska,123633.33333333333,125433.33333333333,128300.0,131366.66666666666,133133.33333333334,137000.0,137833.33333333334,143366.66666666666,153033.33333333334,158566.66666666666,156533.33333333334,144833.33333333334,141000.0,141933.33333333334,142066.66666666666,140266.66666666666,142933.33333333334,140200.0,141433.33333333334,146233.33333333334,148933.33333333334,149866.66666666666,155666.66666666666,164333.33333333334,163633.33333333334,160033.33333333334,162666.66666666666,164233.33333333334,159333.33333333334,165966.66666666666,168400.0,169333.33333333334,175000.0,173133.33333333334,167100.0,167800.0,167433.33333333334,166033.33333333334,161400.0,155033.33333333334,154133.33333333334,154600.0,153500.0,149533.33333333334,143066.66666666666,142300.0,146933.33333333334,145100.0,144100.0,147200.0,148100.0,150033.33333333334,153600.0,150333.33333333334,145233.33333333334,146400.0,146333.33333333334,147133.33333333334,148000.0,148833.33333333334,151100.0,151200.0,158166.66666666666,161100.0,165033.33333333334,166166.66666666666,165650.0,1.0427624974904637
Michigan,Spring Arbor,118433.33333333333,122633.33333333333,125533.33333333333,128233.33333333333,132200.0,132700.0,133900.0,134133.33333333334,134266.66666666666,137833.33333333334,139366.66666666666,137033.33333333334,136966.66666666666,137933.33333333334,138766.66666666666,143100.0,143966.66666666666,143500.0,145666.66666666666,146066.66666666666,146566.66666666666,148933.33333333334,147300.0,146533.33333333334,149566.66666666666,149933.33333333334,149033.33333333334,146200.0,142866.66666666666,137333.33333333334,138633.33333333334,136833.33333333334,129966.66666666667,123000.0,116700.0,116433.33333333333,115733.33333333333,118533.33333333333,118866.66666666667,119533.33333333333,124166.66666666667,123633.33333333333,123200.0,118700.0,114900.0,114566.66666666667,116733.33333333333,118300.0,118566.66666666667,119366.66666666667,119400.0,120433.33333333333,123533.33333333333,126566.66666666667,129300.0,131933.33333333334,133633.33333333334,135666.66666666666,135733.33333333334,137400.0,136100.0,135066.66666666666,134666.66666666666,135633.33333333334,136833.33333333334,139933.33333333334,142250.0,1.0376827896512937
